ecosystem,library,test_name,iteration,outcome,leak_probability,samples,elapsed_sec,timestamp
Rust,injected,injected::injected_shift_500ns,9,INCONCLUSIVE,100.0,6000,1,2026-04-22T19:49:47+00:00
Rust,injected,injected::injected_shift_500ns,10,INCONCLUSIVE,100.0,6000,0,2026-04-22T19:49:47+00:00
Rust,injected,injected::injected_shift_500ns,11,PASS,100.0,6000,0,2026-04-22T19:49:47+00:00
Rust,injected,injected::injected_shift_500ns,12,PASS,100.0,6000,1,2026-04-22T19:49:48+00:00
Rust,injected,injected::injected_shift_500ns,13,INCONCLUSIVE,100.0,6000,0,2026-04-22T19:49:48+00:00
Rust,injected,injected::injected_shift_500ns,14,PASS,100.0,6000,0,2026-04-22T19:49:48+00:00
Rust,injected,injected::injected_shift_500ns,15,PASS,100.0,6000,1,2026-04-22T19:49:49+00:00
Rust,injected,injected::injected_shift_500ns,16,INCONCLUSIVE,100.0,6000,0,2026-04-22T19:49:49+00:00
Rust,injected,injected::injected_shift_500ns,17,PASS,100.0,6000,0,2026-04-22T19:49:49+00:00
Rust,injected,injected::injected_shift_500ns,18,PASS,100.0,6000,0,2026-04-22T19:49:49+00:00
Rust,injected,injected::injected_shift_500ns,19,PASS,100.0,6000,0,2026-04-22T19:49:50+00:00
Rust,injected,injected::injected_shift_500ns,20,PASS,100.0,6000,0,2026-04-22T19:49:50+00:00
Rust,injected,injected::injected_shift_50ns,1,FAIL,0.0,6000,0,2026-04-22T19:49:50+00:00
Rust,injected,injected::injected_shift_50ns,2,FAIL,0.0,6000,1,2026-04-22T19:49:51+00:00
Rust,injected,injected::injected_shift_50ns,3,INCONCLUSIVE,0.0,6000,0,2026-04-22T19:49:51+00:00
Rust,injected,injected::injected_shift_50ns,4,FAIL,0.0,6000,0,2026-04-22T19:49:51+00:00
Rust,injected,injected::injected_shift_50ns,5,INCONCLUSIVE,0.0,6000,1,2026-04-22T19:49:52+00:00
Rust,injected,injected::injected_shift_50ns,6,FAIL,0.0,6000,0,2026-04-22T19:49:52+00:00
Rust,injected,injected::injected_shift_50ns,7,INCONCLUSIVE,0.0,6000,0,2026-04-22T19:49:52+00:00
Rust,injected,injected::injected_shift_50ns,8,INCONCLUSIVE,0.0,6000,0,2026-04-22T19:49:52+00:00
Rust,injected,injected::injected_shift_50ns,9,FAIL,0.0,6000,1,2026-04-22T19:49:53+00:00
Rust,injected,injected::injected_shift_50ns,10,INCONCLUSIVE,0.0,6000,0,2026-04-22T19:49:53+00:00
Rust,injected,injected::injected_shift_50ns,11,FAIL,0.0,6000,0,2026-04-22T19:49:53+00:00
Rust,injected,injected::injected_shift_50ns,12,FAIL,0.0,6000,1,2026-04-22T19:49:54+00:00
Rust,injected,injected::injected_shift_50ns,13,INCONCLUSIVE,0.0,6000,0,2026-04-22T19:49:54+00:00
Rust,injected,injected::injected_shift_50ns,14,INCONCLUSIVE,0.0,6000,0,2026-04-22T19:49:54+00:00
Rust,injected,injected::injected_shift_50ns,15,FAIL,0.0,6000,1,2026-04-22T19:49:55+00:00
Rust,injected,injected::injected_shift_50ns,16,FAIL,0.0,6000,0,2026-04-22T19:49:55+00:00
Rust,injected,injected::injected_shift_50ns,17,INCONCLUSIVE,0.0,6000,0,2026-04-22T19:49:55+00:00
Rust,injected,injected::injected_shift_50ns,18,FAIL,0.0,6000,0,2026-04-22T19:49:55+00:00
Rust,injected,injected::injected_shift_50ns,19,INCONCLUSIVE,0.0,6000,1,2026-04-22T19:49:56+00:00
Rust,injected,injected::injected_shift_50ns,20,FAIL,0.0,6000,0,2026-04-22T19:49:56+00:00
Rust,injected,injected::injected_shift_5ns,1,PASS,0.0,6000,1,2026-04-22T19:49:57+00:00
Rust,injected,injected::injected_shift_5ns,2,PASS,0.0,6000,1,2026-04-22T19:49:58+00:00
Rust,injected,injected::injected_shift_5ns,3,PASS,0.0,6000,1,2026-04-22T19:49:59+00:00
Rust,injected,injected::injected_shift_5ns,4,PASS,0.0,6000,1,2026-04-22T19:50:00+00:00
Rust,injected,injected::injected_shift_5ns,5,PASS,0.0,6000,1,2026-04-22T19:50:01+00:00
Rust,injected,injected::injected_shift_5ns,6,PASS,0.0,6000,1,2026-04-22T19:50:02+00:00
Rust,injected,injected::injected_shift_5ns,7,PASS,0.0,6000,1,2026-04-22T19:50:03+00:00
Rust,injected,injected::injected_shift_5ns,8,PASS,0.0,6000,1,2026-04-22T19:50:04+00:00
Rust,injected,injected::injected_shift_5ns,9,PASS,0.0,6000,1,2026-04-22T19:50:05+00:00
Rust,injected,injected::injected_shift_5ns,10,PASS,0.0,6000,1,2026-04-22T19:50:06+00:00
Rust,injected,injected::injected_shift_5ns,11,PASS,0.0,6000,1,2026-04-22T19:50:07+00:00
Rust,injected,injected::injected_shift_5ns,12,PASS,0.0,6000,1,2026-04-22T19:50:08+00:00
Rust,injected,injected::injected_shift_5ns,13,PASS,0.0,6000,1,2026-04-22T19:50:09+00:00
Rust,injected,injected::injected_shift_5ns,14,PASS,0.0,6000,1,2026-04-22T19:50:10+00:00
Rust,injected,injected::injected_shift_5ns,15,PASS,0.0,6000,1,2026-04-22T19:50:11+00:00
Rust,injected,injected::injected_shift_5ns,16,PASS,0.0,6000,1,2026-04-22T19:50:12+00:00
Rust,injected,injected::injected_shift_5ns,17,PASS,0.0,6000,1,2026-04-22T19:50:13+00:00
Rust,injected,injected::injected_shift_5ns,18,PASS,0.0,6000,1,2026-04-22T19:50:14+00:00
Rust,injected,injected::injected_shift_5ns,19,PASS,0.0,6000,1,2026-04-22T19:50:15+00:00
Rust,injected,injected::injected_shift_5ns,20,PASS,0.0,6000,1,2026-04-22T19:50:16+00:00
Rust,injected,injected::injected_shift_5ns_k10,1,PASS,100.0,6000,1,2026-04-22T19:50:17+00:00
Rust,injected,injected::injected_shift_5ns_k10,2,PASS,100.0,6000,1,2026-04-22T19:50:18+00:00
Rust,injected,injected::injected_shift_5ns_k10,3,PASS,100.0,6000,1,2026-04-22T19:50:19+00:00
Rust,injected,injected::injected_shift_5ns_k10,4,PASS,100.0,6000,0,2026-04-22T19:50:19+00:00
Rust,injected,injected::injected_shift_5ns_k10,5,PASS,100.0,6000,1,2026-04-22T19:50:20+00:00
Rust,injected,injected::injected_shift_5ns_k10,6,PASS,100.0,6000,1,2026-04-22T19:50:21+00:00
Rust,injected,injected::injected_shift_5ns_k10,7,PASS,100.0,6000,1,2026-04-22T19:50:22+00:00
Rust,injected,injected::injected_shift_5ns_k10,8,PASS,100.0,6000,1,2026-04-22T19:50:23+00:00
Rust,injected,injected::injected_shift_5ns_k10,9,PASS,100.0,6000,0,2026-04-22T19:50:24+00:00
Rust,injected,injected::injected_shift_5ns_k10,10,PASS,100.0,6000,0,2026-04-22T19:50:24+00:00
Rust,injected,injected::injected_shift_5ns_k10,11,PASS,100.0,6000,1,2026-04-22T19:50:25+00:00
Rust,injected,injected::injected_shift_5ns_k10,12,PASS,100.0,6000,1,2026-04-22T19:50:26+00:00
Rust,injected,injected::injected_shift_5ns_k10,13,PASS,100.0,6000,1,2026-04-22T19:50:27+00:00
Rust,injected,injected::injected_shift_5ns_k10,14,PASS,100.0,6000,1,2026-04-22T19:50:28+00:00
Rust,injected,injected::injected_shift_5ns_k10,15,PASS,100.0,6000,0,2026-04-22T19:50:28+00:00
Rust,injected,injected::injected_shift_5ns_k10,16,PASS,100.0,6000,1,2026-04-22T19:50:29+00:00
Rust,injected,injected::injected_shift_5ns_k10,17,PASS,100.0,6000,1,2026-04-22T19:50:30+00:00
Rust,injected,injected::injected_shift_5ns_k10,18,PASS,100.0,6000,1,2026-04-22T19:50:31+00:00
Rust,injected,injected::injected_shift_5ns_k10,19,PASS,100.0,6000,1,2026-04-22T19:50:32+00:00
Rust,injected,injected::injected_shift_5ns_k10,20,PASS,100.0,6000,1,2026-04-22T19:50:33+00:00
Rust,injected,injected::injected_shift_5ns_k100,1,PASS,100.0,6000,0,2026-04-22T19:50:33+00:00
Rust,injected,injected::injected_shift_5ns_k100,2,PASS,100.0,6000,1,2026-04-22T19:50:34+00:00
Rust,injected,injected::injected_shift_5ns_k100,3,PASS,100.0,6000,0,2026-04-22T19:50:34+00:00
Rust,injected,injected::injected_shift_5ns_k100,4,PASS,100.0,6000,1,2026-04-22T19:50:35+00:00
Rust,injected,injected::injected_shift_5ns_k100,5,PASS,100.0,6000,1,2026-04-22T19:50:36+00:00
Rust,injected,injected::injected_shift_5ns_k100,6,PASS,100.0,6000,0,2026-04-22T19:50:36+00:00
Rust,injected,injected::injected_shift_5ns_k100,7,PASS,100.0,6000,1,2026-04-22T19:50:37+00:00
Rust,injected,injected::injected_shift_5ns_k100,8,PASS,100.0,6000,1,2026-04-22T19:50:38+00:00
Rust,injected,injected::injected_shift_5ns_k100,9,PASS,100.0,6000,0,2026-04-22T19:50:38+00:00
Rust,injected,injected::injected_shift_5ns_k100,10,PASS,100.0,6000,1,2026-04-22T19:50:39+00:00
Rust,injected,injected::injected_shift_5ns_k100,11,PASS,100.0,6000,1,2026-04-22T19:50:40+00:00
Rust,injected,injected::injected_shift_5ns_k100,12,PASS,100.0,6000,0,2026-04-22T19:50:40+00:00
Rust,injected,injected::injected_shift_5ns_k100,13,PASS,100.0,6000,1,2026-04-22T19:50:41+00:00
Rust,injected,injected::injected_shift_5ns_k100,14,PASS,100.0,6000,0,2026-04-22T19:50:41+00:00
Rust,injected,injected::injected_shift_5ns_k100,15,PASS,100.0,6000,0,2026-04-22T19:50:42+00:00
Rust,injected,injected::injected_shift_5ns_k100,16,PASS,100.0,6000,1,2026-04-22T19:50:43+00:00
Rust,injected,injected::injected_shift_5ns_k100,17,PASS,100.0,6000,0,2026-04-22T19:50:43+00:00
Rust,injected,injected::injected_shift_5ns_k100,18,PASS,100.0,6000,1,2026-04-22T19:50:44+00:00
Rust,injected,injected::injected_shift_5ns_k100,19,PASS,100.0,6000,1,2026-04-22T19:50:45+00:00
Rust,injected,injected::injected_shift_5ns_k100,20,PASS,100.0,6000,0,2026-04-22T19:50:45+00:00
Rust,injected,injected::injected_shift_5ns_k1000,1,INCONCLUSIVE,100.0,6000,1,2026-04-22T19:50:46+00:00
Rust,injected,injected::injected_shift_5ns_k1000,2,PASS,100.0,6000,0,2026-04-22T19:50:46+00:00
Rust,injected,injected::injected_shift_5ns_k1000,3,PASS,100.0,6000,1,2026-04-22T19:50:47+00:00
Rust,injected,injected::injected_shift_5ns_k1000,4,PASS,100.0,6000,0,2026-04-22T19:50:47+00:00
Rust,injected,injected::injected_shift_5ns_k1000,5,PASS,100.0,6000,1,2026-04-22T19:50:48+00:00
Rust,injected,injected::injected_shift_5ns_k1000,6,PASS,100.0,6000,0,2026-04-22T19:50:48+00:00
Rust,injected,injected::injected_shift_5ns_k1000,7,INCONCLUSIVE,100.0,6000,0,2026-04-22T19:50:48+00:00
Rust,injected,injected::injected_shift_5ns_k1000,8,PASS,100.0,6000,1,2026-04-22T19:50:49+00:00
Rust,injected,injected::injected_shift_5ns_k1000,9,INCONCLUSIVE,100.0,6000,0,2026-04-22T19:50:49+00:00
Rust,injected,injected::injected_shift_5ns_k1000,10,PASS,100.0,6000,1,2026-04-22T19:50:50+00:00
Rust,injected,injected::injected_shift_5ns_k1000,11,PASS,100.0,6000,0,2026-04-22T19:50:50+00:00
Rust,injected,injected::injected_shift_5ns_k1000,12,PASS,100.0,6000,1,2026-04-22T19:50:51+00:00
Rust,injected,injected::injected_shift_5ns_k1000,13,PASS,100.0,6000,0,2026-04-22T19:50:51+00:00
Rust,injected,injected::injected_shift_5ns_k1000,14,PASS,100.0,6000,1,2026-04-22T19:50:52+00:00
Rust,injected,injected::injected_shift_5ns_k1000,15,PASS,100.0,6000,0,2026-04-22T19:50:52+00:00
Rust,injected,injected::injected_shift_5ns_k1000,16,PASS,100.0,6000,0,2026-04-22T19:50:52+00:00
Rust,injected,injected::injected_shift_5ns_k1000,17,PASS,100.0,6000,1,2026-04-22T19:50:53+00:00
Rust,injected,injected::injected_shift_5ns_k1000,18,INCONCLUSIVE,100.0,6000,0,2026-04-22T19:50:53+00:00
Rust,injected,injected::injected_shift_5ns_k1000,19,PASS,100.0,6000,1,2026-04-22T19:50:54+00:00
Rust,injected,injected::injected_shift_5ns_k1000,20,INCONCLUSIVE,100.0,6000,0,2026-04-22T19:50:54+00:00
Rust,injected,injected::injected_shift_1000ns_k2,1,PASS,100.0,6000,0,2026-04-22T20:46:23+00:00
Rust,injected,injected::injected_shift_1000ns_k2,2,PASS,100.0,6000,1,2026-04-22T20:46:24+00:00
Rust,injected,injected::injected_shift_1000ns_k2,3,PASS,100.0,6000,1,2026-04-22T20:46:25+00:00
Rust,injected,injected::injected_shift_1000ns_k2,4,PASS,100.0,6000,0,2026-04-22T20:46:25+00:00
Rust,injected,injected::injected_shift_1000ns_k2,5,PASS,100.0,6000,1,2026-04-22T20:46:26+00:00
Rust,injected,injected::injected_shift_1000ns_k2,6,PASS,100.0,6000,1,2026-04-22T20:46:27+00:00
Rust,injected,injected::injected_shift_1000ns_k2,7,PASS,100.0,6000,0,2026-04-22T20:46:27+00:00
Rust,injected,injected::injected_shift_1000ns_k2,8,PASS,100.0,6000,1,2026-04-22T20:46:28+00:00
Rust,injected,injected::injected_shift_1000ns_k2,9,PASS,100.0,6000,1,2026-04-22T20:46:29+00:00
Rust,injected,injected::injected_shift_1000ns_k2,10,PASS,100.0,6000,0,2026-04-22T20:46:29+00:00
Rust,injected,injected::injected_shift_1000ns_k2,11,PASS,100.0,6000,1,2026-04-22T20:46:30+00:00
Rust,injected,injected::injected_shift_1000ns_k2,12,PASS,100.0,6000,1,2026-04-22T20:46:31+00:00
Rust,injected,injected::injected_shift_1000ns_k2,13,PASS,100.0,6000,0,2026-04-22T20:46:31+00:00
Rust,injected,injected::injected_shift_1000ns_k2,14,PASS,100.0,6000,1,2026-04-22T20:46:32+00:00
Rust,injected,injected::injected_shift_1000ns_k2,15,PASS,100.0,6000,0,2026-04-22T20:46:32+00:00
Rust,injected,injected::injected_shift_1000ns_k2,16,PASS,100.0,6000,1,2026-04-22T20:46:33+00:00
Rust,injected,injected::injected_shift_1000ns_k2,17,PASS,100.0,6000,1,2026-04-22T20:46:34+00:00
Rust,injected,injected::injected_shift_1000ns_k2,18,PASS,100.0,6000,0,2026-04-22T20:46:34+00:00
Rust,injected,injected::injected_shift_1000ns_k2,19,PASS,100.0,6000,1,2026-04-22T20:46:35+00:00
Rust,injected,injected::injected_shift_1000ns_k2,20,PASS,100.0,6000,1,2026-04-22T20:46:36+00:00
Rust,injected,injected::injected_shift_1000ns_k20,1,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:36+00:00
Rust,injected,injected::injected_shift_1000ns_k20,2,PASS,100.0,6000,1,2026-04-22T20:46:37+00:00
Rust,injected,injected::injected_shift_1000ns_k20,3,PASS,100.0,6000,0,2026-04-22T20:46:37+00:00
Rust,injected,injected::injected_shift_1000ns_k20,4,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:37+00:00
Rust,injected,injected::injected_shift_1000ns_k20,5,PASS,100.0,6000,1,2026-04-22T20:46:38+00:00
Rust,injected,injected::injected_shift_1000ns_k20,6,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:38+00:00
Rust,injected,injected::injected_shift_1000ns_k20,7,PASS,100.0,6000,1,2026-04-22T20:46:39+00:00
Rust,injected,injected::injected_shift_1000ns_k20,8,PASS,100.0,6000,0,2026-04-22T20:46:39+00:00
Rust,injected,injected::injected_shift_1000ns_k20,9,PASS,100.0,6000,1,2026-04-22T20:46:40+00:00
Rust,injected,injected::injected_shift_1000ns_k20,10,PASS,100.0,6000,0,2026-04-22T20:46:40+00:00
Rust,injected,injected::injected_shift_1000ns_k20,11,PASS,100.0,6000,1,2026-04-22T20:46:41+00:00
Rust,injected,injected::injected_shift_1000ns_k20,12,PASS,100.0,6000,0,2026-04-22T20:46:41+00:00
Rust,injected,injected::injected_shift_1000ns_k20,13,PASS,100.0,6000,0,2026-04-22T20:46:41+00:00
Rust,injected,injected::injected_shift_1000ns_k20,14,PASS,100.0,6000,1,2026-04-22T20:46:42+00:00
Rust,injected,injected::injected_shift_1000ns_k20,15,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:42+00:00
Rust,injected,injected::injected_shift_1000ns_k20,16,INCONCLUSIVE,100.0,6000,1,2026-04-22T20:46:43+00:00
Rust,injected,injected::injected_shift_1000ns_k20,17,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:43+00:00
Rust,injected,injected::injected_shift_1000ns_k20,18,PASS,100.0,6000,1,2026-04-22T20:46:44+00:00
Rust,injected,injected::injected_shift_1000ns_k20,19,PASS,100.0,6000,0,2026-04-22T20:46:44+00:00
Rust,injected,injected::injected_shift_1000ns_k20,20,PASS,100.0,6000,1,2026-04-22T20:46:45+00:00
Rust,injected,injected::injected_shift_1000ns_k5,1,PASS,100.0,6000,0,2026-04-22T20:46:45+00:00
Rust,injected,injected::injected_shift_1000ns_k5,2,PASS,100.0,6000,0,2026-04-22T20:46:45+00:00
Rust,injected,injected::injected_shift_1000ns_k5,3,PASS,100.0,6000,1,2026-04-22T20:46:46+00:00
Rust,injected,injected::injected_shift_1000ns_k5,4,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:46+00:00
Rust,injected,injected::injected_shift_1000ns_k5,5,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:46+00:00
Rust,injected,injected::injected_shift_1000ns_k5,6,PASS,100.0,6000,1,2026-04-22T20:46:47+00:00
Rust,injected,injected::injected_shift_1000ns_k5,7,PASS,100.0,6000,0,2026-04-22T20:46:47+00:00
Rust,injected,injected::injected_shift_1000ns_k5,8,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:47+00:00
Rust,injected,injected::injected_shift_1000ns_k5,9,INCONCLUSIVE,100.0,6000,1,2026-04-22T20:46:48+00:00
Rust,injected,injected::injected_shift_1000ns_k5,10,PASS,100.0,6000,0,2026-04-22T20:46:48+00:00
Rust,injected,injected::injected_shift_1000ns_k5,11,PASS,100.0,6000,0,2026-04-22T20:46:48+00:00
Rust,injected,injected::injected_shift_1000ns_k5,12,PASS,100.0,6000,1,2026-04-22T20:46:49+00:00
Rust,injected,injected::injected_shift_1000ns_k5,13,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:49+00:00
Rust,injected,injected::injected_shift_1000ns_k5,14,INCONCLUSIVE,100.0,6000,0,2026-04-22T20:46:49+00:00
Rust,injected,injected::injected_shift_1000ns_k5,15,PASS,100.0,6000,1,2026-04-22T20:46:50+00:00
Rust,injected,injected::injected_shift_1000ns_k5,16,PASS,100.0,6000,0,2026-04-22T20:46:50+00:00
Rust,injected,injected::injected_shift_1000ns_k5,17,PASS,100.0,6000,0,2026-04-22T20:46:50+00:00
Rust,injected,injected::injected_shift_1000ns_k5,18,PASS,100.0,6000,1,2026-04-22T20:46:51+00:00
Rust,injected,injected::injected_shift_1000ns_k5,19,PASS,100.0,6000,0,2026-04-22T20:46:51+00:00
Rust,injected,injected::injected_shift_1000ns_k5,20,PASS,100.0,6000,0,2026-04-22T20:46:51+00:00
